id,lambda_x,lambda_y,lambda_z,lambda_vx,lambda_vy,lambda_vz,lambda_m,success
38,1.0341744299477469,2.4804254826473393,2.70315044922181,-0.760266565378827,2.75286837447414,0.1338592845819182,-0.23851363160187056,True
39,3.0138559761324855,2.221456086267186,-2.72470596407433,1.5874018842990498,-3.813505354859883,-0.29196435886919847,-2.55782205674923,True
40,3.315074401903595,-1.942907550768477,2.1741200936563176,1.8555786237424785,0.166365689698873,3.8505996341602566,-1.7814516234046929,True
41,-1.2154308758739614,0.5097912949465293,3.0342517416669414,2.808549401908702,-0.5579446075235319,-1.6806956069257266,1.1288714224723302,True
42,1.9093839009691234,-2.234473513032185,-1.5449317231661857,-1.592095857687144,2.1835907727802235,-2.096799228969112,-0.38625929232346223,True
43,1.217011737219135,0.3089919266791794,3.0270444984825726,-2.936069169254659,3.096184714278939,-0.8630660305662206,-1.4556980285717804,True
44,-0.27594045087101104,-3.541898576734889,-1.188236656109356,-0.39159320787642926,-1.2247375252314487,3.1595126718055973,-2.6153163212800754,True
45,1.8267325726758168,-0.07692365596707429,1.2711509508463763,2.340051166034648,-2.5509520638025514,3.6525913460455115,1.531064220532926,True
46,-3.787330333626975,-2.1303642436046815,0.0013228862884666626,-1.6111665218402598,-0.5803858464728977,-2.643716507224002,0.02621323595287084,True
47,-2.39112179793929,2.5430471103315986,-3.1097299444675395,2.51153825839022,0.3722634548505672,0.5462676743918324,3.2592782892532854,True
48,0.2391413913433187,-1.0604493056276043,-2.4236240405881704,1.2855513602347122,0.23438858191517475,-3.5434808173287715,3.6485951265467884,True
49,-1.8758271585859454,0.8610555856045776,2.9746904910239804,0.2079333429427832,3.345256546563455,3.214570276146784,2.195688559886988,True
50,3.7861683736035223,3.532178599025684,-2.6729178420914073,-1.2002816926380069,3.476764985980118,-0.4188862264534432,-2.5379199316457255,True
51,3.7425380915288224,1.2874034142589048,2.719525637418113,3.2862878673963287,-3.2719726893520997,-0.9687582821942824,2.891292377819415,True
52,-1.4703651247505238,-0.15636367062268786,-3.282626073567654,-1.0387849866057204,1.8715832700696158,1.9254115265013798,1.23564465357682,True
53,-1.5739760907410192,-3.243395728669081,2.5443689188254366,-0.6577556642984295,-0.4470726317292284,1.9490619694930595,1.255883010741548,True
54,2.1375113094862517,-2.5491452637172793,-0.3233089584041009,1.9446992774932141,2.1153958401293718,1.382081539229179,0.7773837487041408,True
55,3.6813468951482413,3.0638267146976714,-1.1451649088011395,-3.4128718806670513,2.0375717810280065,3.288233074205632,0.8245354828755884,True
56,2.429527472569043,2.6365920276710835,-1.3055028376276203,0.1453203636958369,-3.1165407768316555,-3.3070512905797784,2.7464034279743936,True
57,0.7915857696044322,-1.4544073365544579,-0.47291313387461553,-2.188935060414363,0.0006282840248061916,-1.7461011517723382,-1.9999326733133458,True
58,-0.010376196378643954,0.7017779456936193,-2.681032297762461,-3.7077315260761656,1.4330524710355208,3.8723905434656274,-1.7654877820089316,True
59,-1.2760507936895262,-1.4955661659594206,-3.7060672719465613,1.4122649641135423,-2.1114882506582253,-0.1673289123676618,-3.0963726410264973,True
60,3.3323542933093915,0.9696380656231947,-3.7986618493448683,0.8618571662285532,2.6139553456373035,-0.3243559408835983,3.37852981833191,True
61,1.4272635058100525,3.4939227331885725,-1.864767220639174,2.957293554528814,2.942144359810004,1.2856947718876857,0.44777306803564265,True
62,-0.6749889210204483,-0.2844659465416379,-0.22765813659013734,2.664418580955717,0.29343894622191957,3.6904381792771597,-3.3550932119976897,True
63,1.3914254732966853,1.8823513286501719,-3.2341358884630695,-1.434857528229439,-3.984817915283882,1.058461040495926,1.6154327673337914,True
64,-0.0770794736307332,2.801418069142941,3.0155356531397137,-3.383878884884764,2.0402183615511706,3.2425055182702547,-3.5985915849807455,True
65,0.43833841003567287,-3.7683370295691425,2.7946727449747266,-0.12247851086399208,-0.6162798009005694,-2.8126429669755915,-3.605064993210167,True
66,-1.9293597771207844,2.8213131025135834,0.42605568724562914,-1.5947357526850512,-1.6010866885755233,3.7961089940287236,0.8201127415184191,True
67,3.753461648466909,0.24471109348960063,2.5096005139665216,2.4033156683775045,-1.91864907677963,-0.029391513388158153,2.136618418231901,True
68,-0.8278771945033716,2.052228673040273,-0.9088187631378997,-2.8988475635757824,0.3974025472296532,1.8147365109803832,0.16924456421685896,True
69,-3.3218889996264975,-0.00011608965559073425,2.1172177604223554,-3.2482692818713197,-0.49542544588085224,1.7907902677320164,2.747637170297743,True
70,-2.366256393993016,1.6949816766195172,1.1856920692566533,0.6165755703873677,0.3272945671314451,-3.0865235282752526,2.006986932673583,True
71,2.6095145129537034,0.5236089386124494,-2.767232530115928,0.6977278189103711,1.3218447921962149,3.067227059065848,2.6941231852937806,True
72,2.17935437521748,-3.643306007526628,0.5043334502078229,2.2023325268827936,3.1346040897823277,2.683730047674241,-0.25599702149801207,True
73,3.069631546043011,-3.3658051711970884,-0.9902931012615426,-1.4757421009328677,3.398028956178451,-0.8870714009177609,-2.0863507739880243,True
74,-0.9504271893270282,-0.753525026745784,-1.5068966067223242,0.09588195967645063,2.9779422678014935,3.3923830282354697,-1.9547724854553392,True
75,-0.6715122301075276,-3.372064562257509,-3.134911754790987,3.00683800055985,-1.0255375974484853,2.9897872132442487,1.2854513746160556,True
76,0.06386875043411866,-2.205247858211475,3.482648983625407,1.1873025966634403,-0.862544669256522,3.981482003003812,1.4480323056863496,True
77,3.5656893465555157,-3.8011316181359653,-2.7080398268982098,3.486817293931603,1.7732360473508644,-0.21301325802045223,-0.48232365048503123,True
78,-2.7844748429207327,3.508986888795617,2.5389411988616457,-2.064935478396797,1.651378424279196,0.17310377404042576,0.18558994443013432,True
79,-1.147491722697306,3.326018305612263,2.1087526543059134,-3.6754012875334547,-0.817982687884343,-1.0295845247768822,-3.5687817453630375,True
80,-0.87011376178451,2.0221157023546725,-0.8969851029535034,-0.5415661277157238,2.9903261546575495,-1.943238384695456,2.338166710316737,True
81,2.6038388792880367,-0.43392103441680696,-1.9955426816668345,-3.606976364916993,3.991986336125242,1.6138073335288379,-1.2079477833998862,True
82,-1.917828117035696,1.182016539953116,-3.3608260448800484,-3.54616478751612,-0.5034566928443756,-1.174386994706082,1.0770005446788025,True
83,-2.2588447071054416,2.482913141553567,-0.767132686445005,0.1896661223314311,-0.3781076095522131,2.0341425014169294,2.9105026763087496,True
84,-0.47668208858968075,-2.2671743444073327,-0.4889328037110223,3.778253516173506,-2.516954311970254,-3.396355890462562,3.706062945420653,True
85,2.604189997704931,2.5990791431123332,1.2652669518010766,3.488825707143971,-3.4672046752254033,-1.0240624040911808,-3.4537272997068724,True
86,2.441901717818685,-3.3766602462509114,-3.6303690450933805,-0.7398273256600136,3.405534789549944,-2.7517407489475385,-2.2722446448391294,True
87,-0.9159761250359191,2.8058526177650487,-0.9159803942904263,3.0365688735570613,0.555780915119831,-0.5236916113994363,1.2148112359077512,True
88,-3.083096723919038,-3.2831108420537873,-0.6313653367095089,-2.829758722651172,-3.8355523441102504,3.7118521519241545,-2.3836367088165566,True
89,2.5376124652191736,-2.6268029682984233,-2.875298283306969,2.228609112000857,-2.848469955920745,0.18202681892486705,-1.1557910073044448,True
90,-2.642967718032396,-2.99294410770844,-0.9002825798623322,-3.3405697019887253,0.26649507299368747,2.5098115983301135,-1.1026811474370897,True
91,1.246125325947494,-1.0035765807208819,-1.0008262456792787,-0.3639437902948801,-0.6991790616954097,-3.3072376951665436,2.5303138800649245,True
92,-2.2936754355807034,3.1796615615999952,2.1889471069869444,-2.354289836373587,-3.1841671152328006,2.4992022185291143,-2.7195966663220483,True
93,-0.688272496355423,-3.1472785275277326,-1.6146488328542903,-2.8125272027575745,-2.112112302969872,-1.0143414090855538,3.933502994277414,True
94,-3.4676517882747318,-1.0045539067661933,3.6453651733985586,0.35640421104381037,-0.47050602268396347,-1.034898453601488,1.7860039662048823,True
95,-2.8538282534764,3.6512014614663073,-1.2038158157053553,0.6147676802525996,2.7900994467228317,-3.404790729211004,-2.02636910378782,True
96,-1.0569701909896088,2.5111199642594917,-0.35771223413266995,-1.0932657012078018,-0.3238545000046047,1.064697502367217,3.622975699074412,True
97,3.326239571774103,-1.672673381224092,3.3251637752663017,3.400442849897437,-3.94273720539187,3.3916515904937503,1.4318902479747129,True
98,0.6861318046235301,1.887642688587639,-2.5333927262796996,-2.8347100963950824,-2.2281964731763297,-2.5667605044263633,2.0283588103600536,True
99,-3.92751445360628,-1.443719808426489,-1.467022819234793,0.5372032334282508,0.3488833191833951,0.7297715303415995,1.0755785539782137,True
100,-1.7295118506977767,-1.3722854620261593,3.565894874750269,-1.29532237719323,-0.6255573811636985,-3.208382003050234,2.1046747997673707,True
101,-2.3961550400874474,2.3443047239994543,-1.008669214532409,-0.42261340018106264,2.501210342833577,-0.2347363998234604,3.982801488278702,True
102,-2.733739516681455,-1.316859723335332,-1.9384626040011925,3.4211137086861143,2.721859764344157,-3.0496885063887067,1.2255306096201677,True
103,3.792477187904823,2.276808400281446,3.610154969926258,2.1343825465346553,-2.3386955665468854,2.981840542391695,3.847731845135238,True
104,-1.5921408373328028,1.4124903827911277,-2.88320299538775,-2.407019623378601,-0.7190634464463299,3.256015455559532,-0.9262082176911486,True
105,-0.24042400565901278,-0.19495985957094053,-3.607544960244782,3.020085332183231,-3.403338134506324,-2.3503655737171503,3.187197038592503,True
106,-3.4922705326363888,-0.07944609564448246,-1.6667609800419703,-0.5325113518517055,2.2983288636315526,-2.3712671847872677,3.6143757227987683,True
107,-3.3746744912470463,2.691940955809039,1.282860638194629,-0.9182807227489089,-2.804918984844546,-0.18027277684884346,3.463889266955804,True
108,-2.9220980386426687,-3.696485168948242,1.7310925652756968,-2.4063784617893287,2.2587921109802096,-0.4681504834780261,0.8297344440866707,True
109,-1.5638512231441082,0.6169356481747643,0.3465849585200367,3.991298164838355,2.451231766751632,3.5593303550477007,-0.38561301216489596,True
110,-0.887396533836867,-3.18070635664312,-1.3558429328518278,0.7562264625528812,-1.698511843988359,-1.6786401921785608,-0.06443622760218926,True
111,2.1462810953482654,-1.391973379473745,3.352947602729028,3.0150021890940435,3.1541416529933173,2.754393588392828,-0.49542472591158404,True
112,1.4594094147364842,1.7186346432162631,-1.65243885139376,-0.4453010174425831,-2.9468250260129416,1.844657897868557,-0.715254478373267,True
113,1.733733405117424,0.8331563196410707,2.459895964634317,-2.3740555014074376,-3.7163037706744957,3.5142203861811945,2.729701021445173,True
114,0.656388625847355,2.488831907003018,0.47143440714049145,-1.949539742315907,-3.077623967856929,1.8962038667645382,2.264780983306438,True
115,-2.3271229450665167,-0.8751633198666635,-3.7923021556040313,-1.0684760390990604,-3.5061331343023534,-0.7404743450713536,2.0436811866551015,True
116,-2.6964702558833524,-2.196128083976971,0.3063361890636731,3.7268044316065385,3.8436940210451525,1.5348019329944957,2.4262532251811937,True
117,-2.0011591093445613,3.5017051790044755,-0.0217417718657531,-2.476207291475051,3.997217713960673,0.6581110992483081,-3.162942179055361,True
118,-3.6328247963532894,-2.040459719622393,1.0313725197076717,1.7221428135722645,-2.284023053016817,1.2958235596950978,-3.259392488140266,True
119,2.01846434433273,2.396219632167636,3.308315302877247,-1.369026254052164,3.46919873906549,-2.1847494085992354,-2.226579670525,True
120,1.4070262623325176,1.8593773410378036,0.23803162687992252,-0.9824492764685644,-0.7348171800914773,2.785190632983486,-2.5911882127148855,True
121,-3.9650584882837174,-0.9188617663548255,-3.7761764415892536,-2.473973241671932,0.8344034008850816,2.4545038162359436,-0.46889930635283594,True
122,-0.5993395650620501,2.164084592412153,1.6779135873476898,1.7206533642236543,-3.4054011902057386,1.6982176249065137,-2.4845591271898266,True
123,-0.16533596181025434,-3.2162489494877597,2.866925790625074,2.502237375691707,2.298498948942971,-3.426489592139138,-2.919972902210673,True
124,3.031023926762436,0.6988097219296634,-1.399465483681908,-3.8780390921438315,0.2405497622902546,-0.3901622491354395,3.672992550133711,True
125,3.0777129145027597,-2.2046825380394433,-0.6263117620554786,-0.625797206754898,-1.033626559433757,-2.213163442461778,-3.2640979988359113,True
126,0.8486789807908659,1.7885312334366397,-1.506671171888402,-3.5338959823678016,3.7879465343630505,1.6617504616711738,1.8928777409861555,True
127,-2.7755254175396056,-1.0584550078944144,1.4548494437194792,2.6404349123071666,3.4578843468829854,-1.1372729509349035,-1.6675907684689806,True
128,1.023773601840925,-2.591034679948618,-2.062722997340484,3.901979829957029,-2.304926561312441,-3.977225733734098,3.3734504589895202,True
129,0.7057339493999439,0.828511336166712,-2.940211536858432,1.4774018179247275,3.9439587455713037,-0.2695231373307685,0.3700554625608268,True
130,-1.1040935360853057,-1.9779568793524165,-0.6091464163766016,0.8178993143273914,-3.681615688484868,-3.0410363144201265,2.072792158630101,True
131,-3.67175361740962,-2.2287863392513856,-2.177728686149419,0.7817134904295155,-2.105475890331496,3.0772483950793195,1.7680031247809689,True
132,1.208946889359158,0.217438972431637,2.6440181454868164,2.3266105139708166,-1.3658619385455388,-0.2566830244744809,-3.77681700135392,True
133,-2.225532727435519,2.936538788244974,-0.5062611289041712,-2.456977663023805,0.04188567461249093,1.9382279618356613,-3.031444146615158,True
134,-0.3639574871416116,1.0802098845527128,-2.300814438136052,-3.4339169297387624,-2.1763134359555574,1.168998802510841,1.1825035365205734,True
135,2.8182899072059344,3.2227282739381993,-1.604692568649435,0.06440924301824769,2.77427264677009,2.0023827246213655,1.0408272215858663,True
136,-0.5110396322737181,2.615247186216001,2.8366793524654446,0.5841627799791391,2.134399409466786,3.713183747390058,-0.19263460321429982,True
137,3.1055997506719244,-2.1106422243357272,0.15414858903581674,-2.0122695175678524,2.4892959591085653,-0.5033248724621266,2.097569296292761,True
138,2.0419905462523085,1.0251192899189077,-3.221799697585652,-0.9893152535966943,-0.864727451618859,-2.0486409248868522,1.9360667161541238,True
139,3.0248002533796816,0.437321281876482,-2.312799280680065,-1.0942423797931617,3.0348895240053686,-1.381397871605147,-0.25214182831253584,True
140,-3.020119945440734,-1.9693604041493993,-3.3359037583109616,3.5673617866529224,1.523462952935379,3.2709605401275077,-3.0848456999309066,True
141,3.1361030499733618,-1.8710951270043585,0.5818584981666017,1.904942627759974,-2.1608763852148574,1.9770830013249103,-1.3886619278500563,True
142,-2.986340429399994,-3.353917748700197,2.4944090365922573,-1.1567639383286128,-2.298815617022509,-0.5679597770318106,1.745771190869398,True
143,0.015191602559270656,3.88572765440433,2.880043858538648,-0.06911147351054048,1.4617444366629995,2.06406818152945,2.775326780525708,True
144,2.1437802496981098,2.220252431567176,2.984088915376499,1.799866293841636,3.6247823014632905,-1.0144468070316464,-1.8076621550321246,True
145,-2.8689590936688543,1.9429369243519785,-1.7921289203274355,-1.9544370569879916,-2.174303623015539,3.641330549301945,0.9828092317924559,True
146,0.6100175244412442,-0.06457079661119725,-2.326852880487178,-3.1661252317839637,-1.2595340914098303,2.491891973256034,-2.4417741668537642,True
147,3.105758231557795,-1.6442590331165094,-2.9844610750195537,-0.2929212797157268,1.9841815643146434,-1.8718772376621446,3.2055604008499925,True
148,0.4626465632301713,-1.116537006196019,-3.80346396506598,-0.5265075578601293,-3.156193787189136,2.257636735627779,1.4528009804406716,True
149,3.2060427113258285,-3.3520029472815835,-2.2699967009878677,-3.4283078561487192,-1.6446285114840693,-2.6374086430601986,-0.9468951681348052,True
150,-3.937161866497732,-2.01851389072179,0.7632438959959655,0.44055872718992184,3.437160091755734,-2.0621432482263877,-1.0972102346279184,True
151,-0.5187032810454708,-3.9111428007940994,1.153710426166378,-1.5219906712966678,-2.5661177395044152,2.5740651355561432,-1.5972369138403826,True
152,-3.0749531136616657,-1.3608701617611958,3.527782765256874,1.8567709658056,-0.8728951864570726,-2.2124998136978133,0.7580946900032313,True
153,3.3399510264042798,0.07288959054044675,-1.7374360705714302,2.0929405956814637,-3.8322246985261836,1.1249484282628277,2.2135966738025346,True
154,-1.6848202878730483,0.525875611020493,2.1934636449599934,3.6992082748064936,-3.9969102662808806,-1.7760013569519737,1.7767486280657927,True
155,-2.808247771335563,2.151833477421296,-1.5458801946313079,-0.9869810550322349,-2.6289295639113055,-1.7514811224075926,2.5961631299338555,True
156,-2.279552549956624,0.8636163981010752,0.5709554705982125,-3.6709079175686883,-0.7020241470455195,-2.435569446395059,-0.34973130856482815,True
157,-0.9242003418732034,-0.5796650025875802,-3.1469523814635014,1.495471959348265,-1.3581735457867339,3.3523444351334657,-0.3354312731463551,True
158,-2.989865040520394,-2.4053254615109827,-0.20369353408156332,2.9737504143123887,-2.084195961125978,1.812243636193637,-0.19012545305651507,True
159,0.6757436089500395,0.12042280705494157,0.02260363261825926,1.8240220285292477,-1.143922188748478,-1.474290178269193,-3.4706345336310997,True
160,-1.628225674962378,-0.9907048668148377,-0.42959997817856177,-3.3975148342789643,1.2179829944828366,-1.6940536090383151,-0.33438873543463643,True
161,1.484892523944457,-3.1600582233357235,3.582624828260462,0.9658504383081006,0.03708142502753642,-1.0129301817301881,-1.7386904496466054,True
162,-0.6586205417000421,1.2433061844441813,-2.193607057704896,-3.386973085225941,-2.9100475726078665,-2.3739489673629315,3.2228398071433073,True
163,2.7822089744840097,-2.56737256849733,-2.7374509224555172,2.47730086540302,-2.2259208744735837,-2.406272779010986,-2.85564421558614,True
164,-3.751218644069745,3.450118664420642,-2.6846098845598734,-3.0804044074102706,-1.8217752570135186,-3.3714647949709695,3.745669407994967,True
165,-3.8968481131135766,1.984681299662852,-1.1543099441819562,-0.8548708565844754,-3.644424683937702,0.6136483138073743,1.6387992552919988,True
166,-0.8692548891688698,3.2365901013375797,0.10137597419181255,-1.752912585180253,-2.7688359237574938,3.6485842878497623,-0.5365733737227689,True
167,-2.720787162906289,-2.430395708812605,1.3558996128927285,0.2081521834831248,-0.7899830519321069,0.053575880581915314,1.2691901264502317,True
168,0.5115944626773086,3.252092156800243,-0.6731065101876403,-3.848015556177203,2.795665969218681,-0.7028719135533006,3.3837972072101383,True
169,-3.1900825957147507,-2.710564886336332,1.2869555288705108,0.6045959759838233,-2.625250772815277,-1.808256161433147,2.4101037969057355,True
170,2.3524165129299384,-1.1255759625224764,3.82879346058499,1.4428531454159401,-2.519415950498459,2.239957844646738,-1.18261360100976,True
171,-1.0254617574766725,1.0654862047415525,-0.5520698799840265,3.3431726645427817,3.3402277270766234,0.13649792937240868,-1.0106100515048677,True
172,-3.2207017617589706,3.719593607846086,-1.2550825614744356,0.7684228168101761,-1.6300278337425684,3.2880616513850986,2.307939674242343,True
173,2.320978833089307,-2.028407230131167,-1.8978488313322535,-1.1459257115160506,3.067337003628822,3.1479886544025986,2.8683289430779055,True
174,-0.7761285935092062,1.4349919812011356,2.8970596063271943,-0.6445009324320319,2.2956142293395967,-1.191743020677242,3.121787474455793,True
175,1.4261416899665988,0.9998336842946642,-3.8799209611447365,3.610162115091483,1.262531562353252,1.4047808504140713,-1.5800272996534028,True
176,1.0161541353115329,-3.731431210439408,2.923885522437561,-3.609679891892874,-1.0565456441331555,2.8282267771341596,-2.182176270224791,True
177,-1.3919882024639714,2.655572966840767,-1.5529636798541775,-3.83181499382838,2.0061739652407278,-1.1828702242277371,3.46703937864375,True
178,3.8803980201584913,1.8321325916367126,-0.32837368241110454,1.168145025572107,2.8891158500160365,-3.215031766256816,1.9193559143858003,True
179,-3.125601318738446,-2.980771341089623,0.8592765932247897,3.571207520396068,1.538027252490119,1.962174033102622,1.3073013205135764,True
180,-3.56554677120066,-1.5652866787921722,0.19460846076189942,0.45671675484412155,1.2126130467273537,1.121511050453158,-3.612272880518029,True
181,-2.968452688858836,-3.030624664111638,-1.865284623021524,-2.0000639111519103,-1.0413887507442956,-3.65836244737089,-2.2096446336409326,True
182,1.244992988866369,1.8421574559864204,2.00660304989389,-1.7815624938788046,0.42491018593692154,0.3212723412462797,-0.10545199243865433,True
183,-0.39654768980805777,-1.9226257486963956,0.9249824099465664,2.1441476516126388,3.874192904094077,-3.177701684886257,0.7390206554401102,True
184,-0.9673064573189167,-2.342268772530667,1.9545707064938753,0.44403979600768473,1.2414462755461688,-1.3854966687016717,-2.8349058985526225,True
185,-2.2224806135230395,1.2005026777758054,0.9531103641878538,-0.1861364777739043,0.5832682594700573,1.6464296247759478,0.9022599334992023,True
186,3.3507277772077915,1.480900313575165,-3.341995400914394,-2.077366315637465,-2.754722184036723,1.6488075538304816,-0.7691314681411052,True
187,-0.6125941649237863,1.7675391579090993,0.38864283169728076,1.3995521482838544,-3.8041912169342753,-1.866337288166192,1.971755549992456,True
188,2.4200268788427284,3.6707316544767483,1.2339539459077935,2.423843572367894,-2.050161435710258,0.08332288624503281,3.0556046022822994,True
189,0.6910445055155803,-0.09133109813478857,-3.6443821448067855,1.5046366737598609,-1.683475359222533,2.577499659190744,2.4482023134004836,True
190,-0.7662739679378081,3.4580833956508332,3.3075725901805244,2.035558491027971,-1.304180260977227,-3.376767776082054,0.2645868517472012,True
191,-0.46458937866675143,-2.3742223077619578,-1.8882856051887043,1.55941967771182,-3.5584540784000156,-1.0104824804333212,1.942976813798916,True
192,1.6380163369240188,-1.919220106496324,0.7047372877304081,-3.943185436071677,0.0417015391508988,-2.9200176297401486,-2.0655266760938336,True
193,3.604081106015764,-3.947473030404625,-1.778738396553618,3.231363534091858,-0.31102593279637514,-1.8253012017790393,0.2428674289193813,True
194,-2.698928329591083,0.659011631933553,1.1929187263263366,2.319619139636278,1.665008950047775,0.38607682994071446,-0.10334869967544336,True
195,-0.20865125538801443,-3.0215950947220236,3.5214512407123317,-0.8926321800599153,2.6966086301228858,-0.7804599148198079,-3.5566310803508427,True
196,1.5413898712491365,0.5379608200581174,3.312276000451381,3.2426392589084845,0.527358951052399,2.593273933961119,1.0318465272801847,True
197,-1.6805054138219138,-3.5763621654629105,0.6652548692348574,0.9692770104259107,-3.1708448167553493,-2.110340951083856,0.4569836640158833,True
198,1.206735376846087,1.0200983256341356,-0.30173406292808114,3.5734373288135446,2.871690372507075,-1.4986460605551075,2.3638941512083473,True
199,-2.565404944059046,-3.1180761419007688,-0.9332205051470597,2.449330755713973,-0.859824475141191,-3.5726244196775916,3.8086793928349136,True
200,1.6474110792099932,-0.06903864453580066,1.0190595352814924,-2.4711372994598406,2.5810368358772697,0.39764119805629594,2.392687655621482,True
201,3.5724535907455808,-1.905146000259906,1.2415309308577553,-1.216579472747064,-2.769080094896907,-0.3939692656730287,-0.3896719593288376,True
202,-3.0254724948840144,-0.3903367064051766,-0.4250623537967346,2.4565519536936593,1.1735802530299955,-1.57099940498071,-0.8454804045230153,True
203,-1.6249516816306793,3.939798179173196,-3.497166692287874,3.534154507571718,1.7177707283578245,-1.736417312866469,2.681616105331786,True
